"","datetime","X","date","water_temp","F_temp","month_yr","Station","TideHeight"
"783",2017-01-17 07:00:00,392,"2017-01-17",10.285,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.02071405025437
"793",2017-01-17 12:00:00,397,"2017-01-17",10.485,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.0571848888974
"795",2017-01-17 13:00:00,398,"2017-01-17",10.595,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27230625395457
"797",2017-01-17 14:00:00,399,"2017-01-17",10.69,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44097262729358
"799",2017-01-17 15:00:00,400,"2017-01-17",10.56,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.50706213199506
"801",2017-01-17 16:00:00,401,"2017-01-17",10.79,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.4317951368928
"803",2017-01-17 17:00:00,402,"2017-01-17",10.6,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.21532694212952
"819",2017-01-18 01:00:00,410,"2017-01-18",10.55,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.02954856807994
"821",2017-01-18 02:00:00,411,"2017-01-18",10.5,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.34085788686619
"823",2017-01-18 03:00:00,412,"2017-01-18",10.4,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.59643321080228
"825",2017-01-18 04:00:00,413,"2017-01-18",10.29,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.73503453727847
"827",2017-01-18 05:00:00,414,"2017-01-18",10.31,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.7152842844541
"829",2017-01-18 06:00:00,415,"2017-01-18",10.29,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.53999834455563
"831",2017-01-18 07:00:00,416,"2017-01-18",10.28,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.26296296969077
"845",2017-01-18 14:00:00,423,"2017-01-18",11.16,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.12838621012808
"847",2017-01-18 15:00:00,424,"2017-01-18",11.01,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27416176312912
"849",2017-01-18 16:00:00,425,"2017-01-18",10.84,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3371753186059
"851",2017-01-18 17:00:00,426,"2017-01-18",10.95,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.28892749408792
"853",2017-01-18 18:00:00,427,"2017-01-18",10.53,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13104478197128
"967",2017-01-21 03:00:00,478,"2017-01-21",10.39,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.14557727473197
"969",2017-01-21 04:00:00,479,"2017-01-21",10.3,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.38750568194179
"971",2017-01-21 05:00:00,480,"2017-01-21",10.42,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.60380903305887
"973",2017-01-21 06:00:00,481,"2017-01-21",10.32,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.74255096284745
"975",2017-01-21 07:00:00,482,"2017-01-21",10.275,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.7584376099022
"979",2017-01-21 09:00:00,484,"2017-01-21",10.05,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.36865806869638
"981",2017-01-21 10:00:00,485,"2017-01-21",10.43,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.0348474804348
"999",2017-01-21 19:00:00,494,"2017-01-21",10.495,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.14402651207185
"1001",2017-01-21 20:00:00,495,"2017-01-21",10.42,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22962174364035
"1003",2017-01-21 21:00:00,496,"2017-01-21",10.35,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.21953320061711
"1005",2017-01-21 22:00:00,497,"2017-01-21",10.33,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.1220957096767
"1015",2017-01-22 03:00:00,502,"2017-01-22",10.68,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.02145644005508
"1017",2017-01-22 04:00:00,503,"2017-01-22",10.66,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23847279114366
"1019",2017-01-22 05:00:00,504,"2017-01-22",10.65,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.47440511026453
"1023",2017-01-22 07:00:00,506,"2017-01-22",10.425,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.78969217839291
"1025",2017-01-22 08:00:00,507,"2017-01-22",10.39,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76734851183463
"1027",2017-01-22 09:00:00,508,"2017-01-22",10.33,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.58991462490344
"1029",2017-01-22 10:00:00,509,"2017-01-22",10.29,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.28155856741258
"1047",2017-01-22 19:00:00,518,"2017-01-22",10.355,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00898095828083
"1049",2017-01-22 20:00:00,519,"2017-01-22",10.555,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.20071061824248
"1051",2017-01-22 21:00:00,520,"2017-01-22",10.43,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.30545435383788
"1053",2017-01-22 22:00:00,521,"2017-01-22",10.3,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.29694910048468
"1055",2017-01-22 23:00:00,522,"2017-01-22",10.26,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.18888989623622
"1057",2017-01-23 00:00:00,523,"2017-01-23",10.155,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.03533495986824
"1065",2017-01-23 04:00:00,527,"2017-01-23",10.67,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.09804232173176
"1067",2017-01-23 05:00:00,528,"2017-01-23",10.815,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.32444657377646
"1069",2017-01-23 06:00:00,529,"2017-01-23",10.475,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.56264102867361
"1071",2017-01-23 07:00:00,530,"2017-01-23",10.45,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.75434146960541
"1073",2017-01-23 08:00:00,531,"2017-01-23",10.57,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.83868301540676
"1075",2017-01-23 09:00:00,532,"2017-01-23",10.6,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76761220525686
"1077",2017-01-23 10:00:00,533,"2017-01-23",9.42,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52902458490473
"1079",2017-01-23 11:00:00,534,"2017-01-23",9.665,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.1627755556138
"1097",2017-01-23 20:00:00,543,"2017-01-23",10.18,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.08859766702535
"1099",2017-01-23 21:00:00,544,"2017-01-23",10.17,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.29442973306008
"1101",2017-01-23 22:00:00,545,"2017-01-23",10.185,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.38937689198723
"1103",2017-01-23 23:00:00,546,"2017-01-23",10.235,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.35325683664239
"1105",2017-01-24 00:00:00,547,"2017-01-24",10.24,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.21481866154967
"1107",2017-01-24 01:00:00,548,"2017-01-24",10.205,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.04327952451105
"1115",2017-01-24 05:00:00,552,"2017-01-24",10.73,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.17119881701052
"1117",2017-01-24 06:00:00,553,"2017-01-24",10.81,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41459637751462
"1119",2017-01-24 07:00:00,554,"2017-01-24",10.565,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.6580502586147
"1121",2017-01-24 08:00:00,555,"2017-01-24",10.725,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.83563240103036
"1123",2017-01-24 09:00:00,556,"2017-01-24",10.575,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.88010631268938
"1125",2017-01-24 10:00:00,557,"2017-01-24",10.34,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.74539814675721
"1127",2017-01-24 11:00:00,558,"2017-01-24",10.225,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43381945401807
"1129",2017-01-24 12:00:00,559,"2017-01-24",10.015,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00763722876804
"1147",2017-01-24 21:00:00,568,"2017-01-24",10.52,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.20697621578164
"1149",2017-01-24 22:00:00,569,"2017-01-24",10.435,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.39964684005745
"1151",2017-01-24 23:00:00,570,"2017-01-24",10.31,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.45501206430656
"1153",2017-01-25 00:00:00,571,"2017-01-25",10.325,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.36926973515176
"1155",2017-01-25 01:00:00,572,"2017-01-25",10.38,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.19295848062918
"1157",2017-01-25 02:00:00,573,"2017-01-25",10.285,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.01005354035375
"1163",2017-01-25 05:00:00,576,"2017-01-25",10.6,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.0336593086642
"1165",2017-01-25 06:00:00,577,"2017-01-25",11.25,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25173723792987
"1167",2017-01-25 07:00:00,578,"2017-01-25",10.625,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.5139487002749
"1169",2017-01-25 08:00:00,579,"2017-01-25",10.735,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.75822543317761
"1171",2017-01-25 09:00:00,580,"2017-01-25",10.735,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.91025383022047
"1173",2017-01-25 10:00:00,581,"2017-01-25",10.85,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.89881958303951
"1177",2017-01-25 12:00:00,583,"2017-01-25",9.59,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2969460410402
"1195",2017-01-25 21:00:00,592,"2017-01-25",11.04,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06813270743822
"1197",2017-01-25 22:00:00,593,"2017-01-25",10.78,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.34113923981785
"1199",2017-01-25 23:00:00,594,"2017-01-25",10.685,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.49149995388203
"1201",2017-01-26 00:00:00,595,"2017-01-26",10.565,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48340094615801
"1203",2017-01-26 01:00:00,596,"2017-01-26",10.42,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.33784509662203
"1205",2017-01-26 02:00:00,597,"2017-01-26",10.49,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.12899281858063
"1215",2017-01-26 07:00:00,602,"2017-01-26",11.27,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.34288267533464
"1217",2017-01-26 08:00:00,603,"2017-01-26",11.25,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.61846030742245
"1219",2017-01-26 09:00:00,604,"2017-01-26",11.025,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.85190149985583
"1221",2017-01-26 10:00:00,605,"2017-01-26",10.985,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.96195315091529
"1223",2017-01-26 11:00:00,606,"2017-01-26",10.65,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.87871887698311
"1225",2017-01-26 12:00:00,607,"2017-01-26",10.55,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.58076386642308
"1227",2017-01-26 13:00:00,608,"2017-01-26",10.17,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.12023544355247
"1245",2017-01-26 22:00:00,617,"2017-01-26",11.155,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2306566555161
"1247",2017-01-26 23:00:00,618,"2017-01-26",11.05,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.46801914670455
"1249",2017-01-27 00:00:00,619,"2017-01-27",10.76,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55126944797516
"1251",2017-01-27 01:00:00,620,"2017-01-27",10.815,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.46655903872096
"1253",2017-01-27 02:00:00,621,"2017-01-27",10.75,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.26389455528985
"1255",2017-01-27 03:00:00,622,"2017-01-27",10.655,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.03751636391887
"1263",2017-01-27 07:00:00,626,"2017-01-27",11.345,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16570729096193
"1265",2017-01-27 08:00:00,627,"2017-01-27",11.35,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43797981862511
"1267",2017-01-27 09:00:00,628,"2017-01-27",11.04,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.71502224918203
"1269",2017-01-27 10:00:00,629,"2017-01-27",11.015,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.92163390669858
"1271",2017-01-27 11:00:00,630,"2017-01-27",11.07,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.97343421798977
"1273",2017-01-27 12:00:00,631,"2017-01-27",10.935,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.80889073468471
"1275",2017-01-27 13:00:00,632,"2017-01-27",10.74,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.42960534881478
"1293",2017-01-27 22:00:00,641,"2017-01-27",11.44,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.08434244729339
"1295",2017-01-27 23:00:00,642,"2017-01-27",11.48,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.39186551170977
"1299",2017-01-28 01:00:00,644,"2017-01-28",11.005,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.56971895127558
"1301",2017-01-28 02:00:00,645,"2017-01-28",10.98,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.40768652716132
"1303",2017-01-28 03:00:00,646,"2017-01-28",10.73,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16094302215894
"1313",2017-01-28 08:00:00,651,"2017-01-28",11.305,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23823145995698
"1315",2017-01-28 09:00:00,652,"2017-01-28",10.875,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52156396761314
"1317",2017-01-28 10:00:00,653,"2017-01-28",10.82,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.78481264008437
"1319",2017-01-28 11:00:00,654,"2017-01-28",10.99,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.94919999504886
"1321",2017-01-28 12:00:00,655,"2017-01-28",11.15,1,"2017-01","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.93273299922426
